/********
FORMATO DE LA INFORMACIÓN
*********/

N
Corridas
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
Máximo
Mínimo
Promedio


/***************
CPU 1 THREAD
***************/

26.075	26.561
26.074	26.509
33.789	34.190
24.749	25.131
25.902	26.354

20000000	
Tiempo Suma	Tiempo Total
56.622	57.224
66.863	67.526
67.393	68.056
50.747	51.396
50.33	50.975
51.721	52.42
49.668	50.268
51.631	52.266
51.895	52.541
49.588	50.198
65.484	66.207
49.791	50.464
49.865	50.592
49.945	50.651
49.807	50.46
62.703	63.411
63.715	64.428
54.01	54.63
51.832	52.543
51.858	52.514
67.393	68.056
49.588	50.198
54.773	55.439

30000000	
Tiempo Suma	Tiempo Total
84.145	84.967
76.488	77.331
78.845	79.726
74.905	75.788
78.767	79.672
74.631	75.459
74.712	75.539
83.882	84.761
74.873	75.706
74.942	75.793
74.809	75.626
77.721	78.566
79.649	80.545
74.456	75.273
74.759	75.601
78.715	79.605
74.914	75.752
74.75	75.597
85.487	86.303
74.842	75.665
85.487	86.303
74.456	75.273
77.315	78.164

50000000	
Tiempo Suma	Tiempo Total
123.987	125.268
123.963	125.248
123.902	125.142
127.097	128.389
123.774	125.024
124.196	125.448
123.657	124.911
123.784	125.074
123.58	124.831
123.524	124.791
123.602	124.878
128.985	130.321
123.731	125.014
124.772	126.051
130.069	131.362
123.948	125.275
129.565	130.943
129.115	130.518
124.151	125.444
129.358	130.742
130.069	131.362
123.524	124.791
125.438	126.734

100000000	
Tiempo Suma	Tiempo Total
247.353	249.721
248.385	250.769
247.107	249.456
247.36	249.731
247.447	249.873
247.093	249.461
248.475	250.87
247.177	249.582
248.481	250.853
247.529	249.867
258.963	261.523
247.64	250.031
247.987	250.385
247.243	249.636
252.439	254.877
247.228	249.611
247.621	249.949
257.446	260.019
248.351	250.74
278.893	281.55
278.893	281.550
247.093	249.456
250.511	252.925

200000000	
Tiempo Suma	Tiempo Total
495.731	500.371
494.588	499.291
494.594	499.259
495.332	500.024
494.766	499.407
494.974	499.717
495.767	500.464
494.874	499.541
494.597	499.238
494.317	498.999
499.72	504.373
494.188	498.92
494.638	499.319
494.951	499.613
494.181	498.807
494.941	499.614
493.963	498.588
493.857	498.511
493.559	497.29
494.966	499.64
499.720	504.373
493.559	497.290
494.925	499.549

500000000	
Tiempo Suma	Tiempo Total
1236.422	1247.895
1235.026	1246.518
1235.96	1247.426
1234.913	1246.386
1236.284	1247.751
1239.669	1251.204
1235.7	1247.264
1236.789	1248.312
1234.542	1246.058
1236.315	1247.793
1235.874	1247.326
1236.864	1248.346
1235.775	1247.233
1236.997	1248.693
1237.68	1249.147
1236.069	1247.587
1235.921	1247.445
1236.489	1248.079
1236.473	1247.965
1246.076	1257.54
1,246.076	1,257.540
1,234.542	1,246.058
1,236.792	1,248.298

/***************
CPU OpenMP
***************/


1000000	
Tiempo Suma	Tiempo Total
 63.942 	 65.717 
 22.185 	 24.559 
 30.732 	 33.036 
 27.317 	 30.250 
 21.776 	 23.427 
 24.989 	 27.199 
 24.593 	 26.585 
 41.565 	 42.322 
 21.303 	 23.196 
 25.121 	 27.244 
 24.777 	 26.890 
 24.655 	 26.609 
 34.054 	 36.672 
 35.838 	 38.061 
 23.781 	 26.739 
 26.183 	 27.775 
 25.666 	 27.220 
 31.365 	 32.617 
 21.502 	 23.687 
 39.795 	 40.361 
63.942	65.717
21.303	23.196
29.557	31.508

2000000	
Tiempo Suma	Tiempo Total
 26.049 	 28.426 
 36.811 	 38.752 
 30.489 	 32.410 
 30.211 	 32.847 
 29.398 	 31.731 
 24.650 	 27.396 
 27.236 	 29.201 
 26.553 	 28.680 
 28.156 	 30.086 
 29.535 	 31.418 
 26.097 	 28.546 
 26.362 	 28.376 
 30.226 	 32.849 
 27.419 	 29.099 
 30.724 	 32.573 
 31.498 	 33.727 
 32.956 	 34.584 
 34.575 	 36.356 
 29.594 	 32.013 
 37.569 	 39.347 
37.569	39.347
24.650	27.396
29.805	31.921

5000000	
Tiempo Suma	Tiempo Total
38.126	40.39
44.689	47.088
38.937	41.021
45.75	48.042
51.801	54.91
37.677	41.033
37.252	40.374
44.965	47.288
38.695	41.487
44.564	46.653
38.792	41.637
36.808	39.764
37.955	41.315
40.5	42.727
44.521	47.871
43.902	45.981
 43.466 	46.827
36.341	39.449
43.309	 46.213 
42.918	46.08
51.801	54.910
36.341	39.449
41.548	44.308

10000000	
Tiempo Suma	Tiempo Total
93.478	97.268
72.53	75.695
 69.267 	 73.296 
64.912	68.366
72.059	76.305
65.748	68.52
68.671	72.093
70.769	74.5
69.725	72.152
64.118	67.396
 71.853 	75.684
60.863	63.433
70.305	74.136
59.649	62.524
72.793	75.602
71.199	74.474
69.846	74.265
71.225	74.586
70.271	73.079
71.328	74.619
93.478	97.268
59.649	62.524
70.030	73.400

20000000	
Tiempo Suma	Tiempo Total
140.113	144.045
124.726	129.092
116.241	116.944
119.715	123.563
136.21	141.046
104.091	107.445
107.088	112.819
103.718	108.833
110.044	113.722
125.181	129.532
137.366	142.491
113.389	117.929
119.105	123.621
104.099	109.416
110.353	113.76
141.966	146.502
146.727	151.904
144.578	148.506
128.96	133.765
119.093	123.075
146.727	151.904
103.718	107.445
122.638	126.901

30000000	
Tiempo Suma	Tiempo Total
207.358	213.872
191.353	196.965
215.592	222.795
238.092	245.038
173.263	174.053
190.09	196.563
180.731	186.678
173.703	180.011
171.962	179.247
177.863	184.658
214.252	221.074
173.904	179.485
169.149	175.524
170.566	173.725
167.427	173.013
190.395	196.637
173.565	179.532
224.512	231.958
172.644	179.018
182.119	187.283
238.092	245.038
167.427	173.013
187.927	193.856

50000000	
Tiempo Suma	Tiempo Total
337.05	348.494
277.381	288.56
273.717	282.274
277.229	288.552
322.227	333.163
327.33	335.781
329.013	338.844
355.175	366.296
358.691	368.131
303.996	315.144
310.064	318.383
315.398	326.437
313.792	323.29
287.189	295.814
343.315	354.647
275.804	284.81
308.677	318.767
288.961	297.27
322.909	329.991
370.202	380.84
370.202	380.840
273.717	282.274
314.906	324.774

100000000	
Tiempo Suma	Tiempo Total
767.937	781.378
752.341	765.51
634.849	647.499
640.4	652.619
626.638	639.94
670.227	683.52
655.707	669.068
612.444	614.683
665.912	679.195
752.737	765.957
653.375	666.775
687.397	700.69
672.524	685.83
626.113	638.974
625.03	638.406
616.205	629.581
654.87	668.152
621.38	634.688
694.129	707.5
618.669	632.029
767.937	781.378
612.444	614.683
662.444	675.100

200000000	
Tiempo Suma	Tiempo Total
1455.056	1470.579
1568.002	1583.449
1575.988	1591.736
1413.877	1429.624
1583.634	1599.253
1372.758	1388.458
1471.781	1487.335
1588.145	1603.544
1472.623	1488.188
1595.141	1610.641
1437.789	1453.284
1374.365	1390.022
1467.061	1482.81
1532.503	1548.283
1511.524	1527.127
1441.959	1457.594
1414.794	1430.498
1411.51	1427.109
1559.627	1575.289
1437.292	1453.083
1,595.141	1,610.641
1,372.758	1,388.458
1,484.271	1,499.895

500000000	
Tiempo Suma	Tiempo Total
3852.791	3875.36
3924.39	3946.763
3886.994	3909.653
3905.139	3927.496
3854.688	3877.299
3987.72	4010.046
3919.423	3942.047
3893.934	3916.402
4013.358	4035.839
4073.651	4096.155
3966.048	3988.579
3849.218	3871.674
4022.826	4045.301
3939.715	3962.283
3980.632	4003.073
4010.501	4033.026
3923.726	3946.289
4030.246	4052.622
3930.354	3952.711
3860.723	3883.395
4,073.651	4,096.155
3,849.218	3,871.674
3,941.304	3,963.801

/***************
GPU 1 BLOQUE, N THREADS X BLOQUE
***************/

1000000	
Tiempo Suma	Tiempo Total
 0.001696 	 6.291776 
 0.001696 	 3.194528 
 0.001696 	 5.546592 
 0.001664 	 5.690304 
 0.001696 	 3.216256 
 0.001696 	 3.196896 
 0.001696 	 3.299968 
 0.001696 	 3.285152 
 0.001664 	 3.183424 
 0.001472 	 3.178272 
 0.001632 	 6.740064 
 0.001696 	 3.141856 
 0.001696 	 3.227008 
 0.001696 	 5.527328 
 0.001472 	 5.061536 
 0.001696 	 3.169824 
 0.001664 	 3.486336 
 0.001696 	 3.423744 
 0.001664 	 3.204928 
 0.001696 	 3.176032 
0.0016960	6.7400640
0.0014720	3.1418560
0.0016640	4.0120912

2000000	
Tiempo Suma	Tiempo Total
 0.001696 	 5.902432 
 0.001696 	 10.175328 
 0.001696 	 7.587488 
 0.001696 	 7.392832 
 0.001696 	 10.034880 
 0.001664 	 5.292352 
 0.001696 	 5.289856 
 0.001664 	 5.515744 
 0.001696 	 8.499168 
 0.001696 	 5.523040 
 0.001696 	 5.349088 
 0.001696 	 8.377376 
 0.001696 	 5.327488 
 0.001664 	 5.325184 
 0.001728 	 12.563392 
 0.001696 	 7.904832 
 0.001696 	 7.817248 
 0.001696 	 8.047744 
 0.001696 	 5.334240 
 0.001664 	 5.269760 
 0.001728 	 12.563392 
 0.001664 	 5.269760 
 0.001691 	 7.126474 

5000000	
Tiempo Suma	Tiempo Total
0.001696	16.902304
0.001696	11.69584
0.001696	11.628832
0.001696	14.886464
 0.001696 	18.541311
0.001696	16.359297
0.001696	11.593504
0.001696	14.276512
0.001696	11.673344
0.001696	14.443776
0.001696	14.684832
0.00144	11.694496
0.001696	14.469792
0.001696	11.936096
0.001696	16.257856
0.001696	11.709216
0.001696	14.025344
0.001664	11.671552
0.001696	 11.863 
0.001696	11.735456
0.001696	18.541311
0.001440	11.593504
0.001682	13.602424

10000000	
Tiempo Suma	Tiempo Total
0.001536	23.149729
0.001696	22.85824
 0.001696 	 29.80694 
0.001696	22.771008
0.001696	22.312063
0.001696	22.658049
0.001696	22.570911
0.001696	22.451168
0.001696	22.515841
0.001696	24.540096
0.001696	25.839008
0.001696	22.344576
0.001696	25.205664
0.001664	24.694719
0.001664	22.549025
0.001696	25.097313
0.001696	25.033216
0.001472	27.773952
0.001696	22.771551
0.001696	22.680321
0.001696	29.806944
0.001472	22.312063
0.001674	23.981170

20000000	
Tiempo Suma	Tiempo Total
0.001696	44.678719
0.001696	45.712479
0.001696	45.807838
0.001696	46.008095
0.001696	49.703072
0.001696	46.270111
0.001696	48.031616
0.00144	48.91021
0.001696	43.89315
0.001696	43.68528
0.001696	43.728897
0.001696	43.328159
0.001696	49.030174
0.001696	43.480064
0.00144	49.091778
0.001696	45.481377
0.001696	47.018753
0.001696	45.80608
0.001664	43.552994
0.0016	43.38192
0.001696	49.703072
0.001440	43.328159
0.001664	45.830038

30000000	
Tiempo Suma	Tiempo Total
0.001696	67.474304
0.001696	67.986916
0.001696	67.985764
0.001664	67.61293
0.001696	65.154114
0.001696	64.647041
0.001696	64.637634
0.001696	67.375519
0.001696	64.631325
0.001696	64.905342
0.001792	64.767998
0.001696	64.392738
0.001696	65.867966
0.001696	64.652863
0.001696	68.74144
0.001696	65.17421
0.001696	64.512222
0.001696	72.479172
0.001696	65.866783
0.001696	64.556351
0.001792	72.479172
0.001664	64.392738
0.001699	66.171132

50000000	
Tiempo Suma	Tiempo Total
0.001696	107.218208
0.001696	107.768608
0.001664	107.063362
0.001536	110.244255
0.001696	108.568451
0.001472	110.847588
0.001696	111.70813
0.001664	114.971489
0.001664	107.248482
0.001696	107.444542
0.001696	107.129761
0.001472	109.095421
0.001696	120.098557
0.001696	110.679489
0.001696	107.456512
0.001696	108.156639
0.001664	108.181282
0.001696	107.14669
0.001696	111.783806
0.001664	109.980476
0.001696	120.098557
0.001472	107.063362
0.001658	109.639587

100000000	
Tiempo Suma	Tiempo Total
0.001664	223.364380
0.001696	215.954620
0.001696	214.086884
0.001664	217.128036
0.001472	218.304504
0.001664	214.290329
0.001664	214.751236
0.001664	215.270432
0.001664	212.766235
0.001664	219.003708
0.001664	218.028900
0.001664	218.995544
0.001664	215.795074
0.001664	214.583649
0.001696	216.053543
0.001664	216.481155
0.001696	213.171234
0.001664	222.725800
0.001664	217.188126
0.001696	214.564316
0.001664	223.364380
0.001472	212.766235
0.001662	216.625

200000000	
Tiempo Suma	Tiempo Total
0.001664	247.655289
0.001696	247.537155
0.001664	246.262695
0.001664	245.823547
0.001696	245.878632
0.001664	248.121979
0.001664	245.370361
0.001696	245.387711
0.001664	245.735748
0.001664	246.030045
0.001664	245.718369
0.001664	245.358917
0.001664	245.396423
0.001664	246.192383
0.001664	245.475067
0.001696	247.843933
0.001664	245.951462
0.001376	245.436676
0.001696	245.480423
0.001696	245.486526
0.001696	248.121979
0.001376	245.358917
0.001659	246.107167

500000000	
Tiempo Suma	Tiempo Total
0.007872	0.180896
0.005152	0.459008
0.003296	0.362816
0.007968	0.179296
0.004864	0.411168
0.003936	0.432352
0.311424	0.484096
0.008640	0.181888
0.002080	0.462752
0.006496	0.401856
0.008128	0.346752
0.001696	0.423136
0.003904	0.344960
0.003072	0.368576
0.001472	0.446816
0.001568	0.416448
0.007616	0.177856
0.002592	0.504896
0.001440	0.473088
0.004448	0.421440
0.311424	0.504896
0.001440	0.177856
0.019883	0.374005

/***************
GPU N BLOQUES, 1 THREAD X BLOQUE
***************/

1000000	
Tiempo Suma	Tiempo Total
 0.001728 	 4.074464 
 0.001536 	 6.134464 
 0.001696 	 3.322944 
 0.001696 	 3.185408 
 0.001696 	 5.934944 
 0.001696 	 5.700224 
 0.001696 	 3.230304 
 0.001696 	 7.830336 
 0.001440 	 3.505696 
 0.001696 	 5.966464 
 0.001696 	 6.021248 
 0.001696 	 8.947360 
 0.001696 	 3.133600 
 0.001696 	 3.196032 
 0.001696 	 3.135648 
 0.001696 	 7.894176 
 0.001696 	 7.667200 
 0.001696 	 5.316032 
 0.001696 	 3.161312 
 0.001696 	 7.804576 
0.0017280	8.9473600
0.0014400	3.1336000
0.0016768	5.2581216

2000000	
Tiempo Suma	Tiempo Total
 0.001696 	 8.385536 
 0.001696 	 8.131840 
 0.001696 	 5.579200 
 0.001696 	 5.906240 
 0.001696 	 9.831424 
 0.001696 	 5.494336 
 0.001696 	 7.196384 
 0.001696 	 11.122528 
 0.001696 	 5.539712 
 0.001504 	 8.474912 
 0.001696 	 7.489184 
 0.001696 	 5.449984 
 0.001696 	 9.990624 
 0.001696 	 5.292608 
 0.001696 	 5.290752 
 0.001696 	 8.005216 
 0.001696 	 8.116928 
 0.001696 	 7.453824 
 0.001696 	 7.929472 
 0.001664 	 5.932288 
 0.001696 	 11.122528 
 0.001504 	 5.290752 
 0.001685 	 7.330650 

5000000	
Tiempo Suma	Tiempo Total
 0.001696 	15.473888
 0.001696 	14.176128
0.00144	11.795552
0.001664	13.942848
 0.001696 	14.796448
 0.001696 	14.772256
0.00144	16.26512
 0.001696 	11.93248
0.001664	16.599199
0.001664	13.742496
 0.001696 	14.041728
 0.001696 	14.695648
0.001728	11.851296
 0.001696 	13.866912
 0.001696 	13.751488
0.001664	13.976448
 0.001696 	16.668703
 0.001696 	11.699072
 0.001696 	 11.819 
 0.001696 	14.802656
0.001728	16.668703
0.001440	11.699072
0.001666	14.033486

10000000	
Tiempo Suma	Tiempo Total
 0.001696 	25.070721
0.00176	24.986784
 0.001696 	 27.32835 
0.001472	25.280704
 0.001696 	22.588768
 0.001696 	22.699265
 0.001696 	22.348608
 0.001696 	26.801376
0.001664	25.024416
 0.001696 	25.8888
 0.001696 	24.278784
0.001728	22.602207
0.001664	24.5368
 0.001696 	25.575968
 0.001696 	22.74592
 0.001696 	25.079935
 0.001696 	25.673311
0.001664	22.695681
 0.001696 	22.659807
 0.001696 	25.469856
0.001760	27.328352
0.001472	22.348608
0.001685	24.466803

20000000	
Tiempo Suma	Tiempo Total
 0.001696 	44.611969
 0.001696 	48.679455
0.001664	47.748512
0.001664	46.316032
 0.001696 	43.944447
 0.001696 	43.279743
 0.001696 	43.986656
 0.001696 	43.252254
 0.001696 	45.869183
0.001664	43.757313
 0.001696 	49.059586
 0.001696 	46.558273
 0.001696 	46.078049
 0.001696 	44.093922
0.001664	44.154846
 0.001696 	43.254554
0.001664	44.866432
 0.001696 	44.180447
 0.001696 	43.518463
 0.001696 	46.249088
0.001696	49.059586
0.001664	43.252254
0.001688	45.172961

30000000	
Tiempo Suma	Tiempo Total
0.001664	66.842941
 0.001696 	64.760643
 0.001696 	65.447037
 0.001696 	67.637054
 0.001696 	67.421791
 0.001696 	64.391647
 0.001696 	66.745789
 0.001696 	70.449951
 0.001696 	65.632896
 0.001696 	64.559937
0.001664	66.789474
 0.001696 	64.978111
 0.001696 	64.867966
 0.001696 	67.889122
 0.001696 	67.942078
 0.001696 	69.925667
 0.001696 	67.596802
 0.001696 	72.784477
 0.001696 	67.790436
 0.001696 	67.239136
0.001696	72.784477
0.001664	64.391647
0.001693	67.084648

50000000	
Tiempo Suma	Tiempo Total
 0.001696 	107.956131
 0.001696 	111.958397
 0.001696 	110.363617
 0.001696 	107.200356
0.001664	111.306396
 0.001696 	111.739647
 0.001696 	106.707298
 0.001696 	109.611458
0.001664	107.512772
 0.001696 	106.930847
 0.001696 	111.294083
 0.001696 	116.176804
 0.001696 	113.473854
 0.001696 	110.798241
0.001664	114.73069
 0.001696 	110.467743
0.001664	109.740387
 0.001696 	111.900642
0.001664	108.286301
 0.001696 	113.039459
0.001696	116.176804
0.001664	106.707298
0.001688	110.559756

100000000	
Tiempo Suma	Tiempo Total
0.001696	218.142563
0.001664	217.404831
0.001664	213.366882
0.001664	220.797287
0.001664	213.426849
0.001664	216.139938
0.001664	221.600128
0.001664	213.589722
0.001664	216.718781
 0.001440 	223.096924
0.001696	214.064926
0.001536	234.331268
0.001664	216.950974
0.001664	213.091492
0.001664	212.346375
0.001664	214.514053
0.001664	218.947327
0.001664	216.536453
0.001664	217.917542
 0.001696 	225.328766
0.001664	234.331268
0.001440	212.346375
0.001651	217.916

200000000	
Tiempo Suma	Tiempo Total
0.001664	246.039108
0.001696	246.914017
0.001664	246.011551
0.001664	246.865662
0.001664	245.637955
0.001664	245.702759
0.001696	245.481735
0.001664	248.279099
0.001664	245.282303
0.001664	245.367035
0.001664	245.979904
0.001664	245.858398
0.001696	250.617477
0.001664	250.257126
0.001664	245.578079
0.001664	245.579514
0.001664	245.839905
0.001664	245.378693
0.001696	245.429733
0.001536	245.755936
0.001696	250.617477
0.001536	245.282303
0.001664	246.392799

500000000	
Tiempo Suma	Tiempo Total
0.001440	0.393120
0.006496	0.447616
0.001216	2.433728
0.008352	0.178208
0.006432	0.417344
0.001344	0.365280
0.001728	0.421120
0.007840	0.178720
0.004736	0.374112
0.341472	0.511808
0.001696	0.012608
0.002432	0.400096
0.001696	2.729920
0.001376	0.411136
0.001696	0.416960
0.005536	3.001248
0.001184	0.396544
0.007616	0.411360
0.003872	0.417824
0.001472	0.461536
0.341472	3.001248
0.001184	0.012608
0.020482	0.719014

/***************
GPU  N/10000 BLOQUES, N/100 THREADS X BLOQUE
***************/

1000000	
Tiempo Suma	Tiempo Total
 0.001696 	 5.923360 
 0.001696 	 3.805120 
 0.001696 	 6.014656 
 0.001696 	 7.405664 
 0.001696 	 5.328480 
 0.001696 	 5.583232 
 0.001696 	 5.287616 
 0.001664 	 3.182368 
 0.001696 	 3.506112 
 0.001728 	 8.173376 
 0.001696 	 8.014400 
 0.001696 	 3.393632 
 0.001664 	 5.321568 
 0.001696 	 3.188384 
 0.001664 	 5.257888 
 0.001696 	 3.216416 
 0.001696 	 3.384448 
 0.001696 	 5.106176 
 0.001696 	 3.395168 
 0.001696 	 8.187520 
0.0017280	8.1875200
0.0016640	3.1823680
0.0016928	5.1337792

2000000	
Tiempo Suma	Tiempo Total
 0.001728 	 5.942144 
 0.001696 	 7.633696 
 0.001696 	 5.264192 
 0.001696 	 10.446688 
 0.001696 	 5.294944 
 0.001696 	 8.342464 
 0.001696 	 5.247808 
 0.001568 	 5.352480 
 0.001696 	 5.288256 
 0.001696 	 12.384384 
 0.001696 	 8.220640 
 0.006400 	 12.564064 
 0.001696 	 6.167872 
 0.001696 	 5.333280 
 0.001728 	 7.977280 
 0.001696 	 11.179904 
 0.001696 	 8.246464 
 0.001696 	 5.364832 
 0.001664 	 5.569984 
 0.001696 	 7.236352 
 0.006400 	 12.564064 
 0.001568 	 5.247808 
 0.001926 	 7.452886 

5000000	
Tiempo Suma	Tiempo Total
 0.001664 	12.749344
 0.001696 	17.687872
0.001664	16.487007
 0.001696 	13.868512
 0.001696 	11.813504
 0.001440 	11.909312
 0.001696 	11.631616
 0.001664 	14.27248
 0.001696 	14.693984
 0.001696 	14.278848
 0.001696 	12.123136
 0.001664 	14.459744
 0.001696 	11.812704
 0.001696 	14.551264
 0.001696 	13.618976
 0.001696 	16.754881
 0.001696 	15.881056
 0.001696 	11.692064
 0.001696 	 14.720 
 0.001696 	14.86112
0.001696	17.687872
0.001440	11.631616
0.001677	13.993381

10000000	
Tiempo Suma	Tiempo Total
 0.001696 	28.54384
 0.001696 	22.7192
 0.001664 	 24.91936 
 0.001696 	22.317057
 0.001696 	22.7136
 0.001696 	22.446079
 0.001696 	22.745632
 0.001696 	22.276863
 0.001696 	31.92256
 0.001696 	22.320959
 0.001696 	26.848225
 0.001696 	22.308001
 0.001696 	24.64464
 0.001664 	22.674591
 0.001696 	25.569696
 0.001696 	22.433344
 0.001696 	30.38896
 0.001696 	22.387648
 0.001696 	22.647585
 0.001728 	22.700001
0.001728	31.922560
0.001664	22.276863
0.001694	24.276392

	
20000000	
Tiempo Suma	Tiempo Total
 0.001696 	44.34845
 0.001696 	46.225567
 0.001696 	46.194241
 0.001696 	46.03632
 0.001696 	46.853313
 0.001696 	43.777473
 0.001696 	46.256641
 0.001696 	49.147392
 0.001696 	44.254814
 0.001696 	46.50272
 0.001664 	44.380703
 0.001664 	45.897793
 0.001696 	43.827808
 0.001696 	46.402721
0.001792	45.947681
 0.001696 	48.860352
0.001664	43.568512
0.001664	46.242882
 0.001696 	46.98877
 0.001696 	47.577023
0.001792	49.147392
0.001664	43.568512
0.001694	45.964559

30000000	
Tiempo Suma	Tiempo Total
	73.087807
 0.001440 	69.854019
 0.001664 	68.026978
 0.001696 	66.897308
 0.001696 	64.283073
 0.001696 	65.939774
 0.001696 	65.237312
 0.001696 	64.542526
 0.001728 	67.230751
 0.001696 	67.345634
 0.001664 	64.325249
 0.001696 	70.794563
 0.001696 	68.693604
 0.001696 	65.797791
 0.001696 	69.617889
 0.001760 	64.644608
 0.001696 	68.767075
 0.001696 	67.055199
 0.001664 	70.60733
 0.001696 	67.294304
0.001760	73.087807
0.001440	64.283073
0.001683	67.502140

50000000	
Tiempo Suma	Tiempo Total
 0.001696 	108.242691
 0.001696 	112.833984
 0.001696 	107.064636
 0.001664 	114.701698
 0.001664 	113.3657
 0.001696 	109.108063
 0.001696 	106.942688
 0.001696 	111.867874
 0.001696 	110.649406
 0.001696 	107.082306
 0.001696 	108.41626
 0.001696 	109.812286
 0.001696 	109.83091
 0.001696 	110.419868
 0.001696 	108.914238
 0.001664 	107.396194
 0.001664 	109.798721
 0.001696 	111.403297
 0.001696 	107.956352
 0.001696 	109.911423
0.001696	114.701698
0.001664	106.942688
0.001690	109.785930

100000000	
Tiempo Suma	Tiempo Total
 0.001696 	217.895584
 0.001696 	218.967545
 0.001664 	221.023972
 0.001664 	221.904388
 0.001664 	216.670013
0.001696	214.441345
0.001664	214.246140
0.001696	213.442139
0.001664	218.859207
 0.001376 	218.986526
0.001696	219.815521
0.001664	214.267197
0.001664	220.856384
0.001696	223.127228
0.001664	215.995682
0.001664	220.317795
0.001664	212.578751
0.001664	215.925446
0.001664	216.238083
0.001664	213.333023
0.001696	223.127228
0.001376	212.578751
0.001659	217.445

200000000	
Tiempo Suma	Tiempo Total
 0.001696 	247.479553
 0.001696 	245.908966
 0.001664 	245.808380
 0.001696 	248.956924
 0.001664 	245.278854
 0.001696 	249.905182
 0.001664 	245.491394
 0.001664 	245.732101
 0.001664 	246.037567
 0.001664 	245.758179
 0.001664 	247.965027
 0.001664 	245.611526
 0.001664 	245.496094
 0.001664 	245.989349
 0.001664 	245.650681
 0.001664 	247.224792
 0.001664 	245.478745
 0.001664 	248.125534
 0.001664 	245.561630
 0.001664 	245.847931
0.001696	249.905182
0.001664	245.278854
0.001670	246.465420

500000000	
Tiempo Suma	Tiempo Total
0.006560	0.446016
0.001856	0.462592
0.001760	0.411168
0.286016	0.454976
0.005984	0.343616
0.003936	0.417344
0.008352	0.180864
0.007904	0.428576
0.002496	0.470336
0.002752	0.418016
0.003200	0.477216
0.004192	0.404736
0.008160	0.186880
0.003904	0.415648
0.001440	0.422656
0.001216	0.402368
0.001696	0.010496
0.003808	0.464064
0.001504	0.442336
0.001184	0.442496
0.286016	0.477216
0.001184	0.010496
0.017896	0.385120

N óptimo = 100,000,000 

GPU max clock rate	980 MHz
CUDA Cores	1344
GPU 	geforce  GTX 670
CPU 	i7-4770
CPU speed	3.4 GHz
CPU CORES	4 fisicos + 4 virtuales


